x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,y
0.3050837427855999,0.294604419352789,-0.7526294045010897,-0.9769270303566759,-0.6675619577207206,0.9940843135061925,-0.6587216050123901,0.8906003555353683,0.7720914965137167,0.7304927644530796,0.9475877142283031,0.7199916250951837,0.9250343529051397,0.08027265394481442,-0.5523535744934067,0.86914101356295,0.7843370290345228,-0.20413011070958875,3.1740533292475486,-0.6677382379388943,0.0057917514015148885,0.1224047026576629,1.1194628351273341,-0.3171020642006436,-0.30523718348133366,-1.5198996699071279,0.022225547051228256,-2.512573182477242,-0.681922944398182,0.6219397789139177,-0.45768658842301346,-0.06108049782008451,0.7010414872187134,0.19739690652069997,0.25256934443724544,-0.9988054705936986,-0.7359592285273842,-0.45149590292982666,-2.0321042313872835,-0.23589483963936408,-0.18790174161191464,-1.1204263712831521,-0.27710778311219086,-0.8119090395489318,-0.22196651098223175,0.96934641244856,0.8891276651079769,0.4527679542552254,2.2853729604127118,0.08490012001453207,0.4311050998232766,-0.6753769291545844,2.3891819771180316,-0.9600341141759932,-0.48355505811080834,-0.3188031202434167,-0.14869562787966029,-0.25352105186745755,1.1325822072673943,-0.21618890381235767,-0.7069647151873344,0.7244608425051902,1.6632430144271124,0.3320029988952238,-0.47259018553491683,0.0549553683168853,-0.3756928216766766,-0.27110248049366725,0.997321002227767,-0.9101997730207829,-0.526157419573807,0.08970428456916624,-0.7506694089830932,-0.807861726574604,-1.3624586567824704,7.25496089326167
-0.8737133582130188,-0.5061799463123202,-0.9070580410364542,0.06325468515389376,-0.17347109094768753,0.14103540585971985,0.16309474004556335,-0.2413337068264425,-0.6818789186039511,-0.24743007317988064,-0.4538287998392856,-0.9620600341993126,0.5997072986124801,0.4788667938243394,-0.10220217578149127,-0.712567269017347,0.42212972429665974,0.5109912996633879,-2.702031329928815,0.22984395060882123,0.4306693677000999,0.7082023618217745,1.7768577225762632,0.16710945829799623,0.38764927765786195,0.4612699815047574,-0.8040584463891014,2.2996898025877255,0.9984042263494881,-1.5231902077733972,0.648416042191142,-0.16498957007730075,0.8818707688144398,-0.41168667764590827,0.3569283383270814,-0.8089793900451532,-0.5550503309604693,0.6011335652472767,1.5673936506806199,-0.03467396192425243,0.2905057791693235,0.6315240108840544,-0.5557542062210299,0.5883291314963388,0.20701636254518063,0.07085308260291301,0.9232925038943451,0.19904264458154652,-1.8281468414260007,-0.22361237926834399,-0.2071192195454612,0.11467458834140443,-1.8543384704724926,-0.4250738605948381,-0.14023938102321742,0.35110837537689554,0.3348108473402749,0.9136103693839928,-0.9385760840301356,-0.12575233722261148,0.648588331893486,0.8608869824550429,-0.09526422691350829,0.9811425750973932,0.5800126581458815,0.597094688233861,0.3162922484400297,-0.422261320759046,0.8786141903725762,0.7852705702132194,0.23831469808350159,-0.1434455326510169,0.19122604580498415,-0.36472750670230686,-0.5531831268950196,14.252288683394958
-0.18995710184044223,0.07275083615176836,-0.9442542733765198,0.0037380910333750794,0.9149510512401804,0.8453942272582757,-0.46208579322961896,-0.9410861052771164,0.4287203725946682,-0.23718542193044545,0.1819723412066354,0.657517829054727,0.17521339329303953,0.9590135430234805,0.2639163422079651,-0.9390075919883452,0.28957351064747705,0.07530065575036882,0.8298713662087485,-0.5763352968436819,0.6764323632253217,-0.4338259768790822,0.6738971942879656,-0.14619374680912833,0.6164593318836737,0.7774481444079747,-0.7384970690438848,-0.6454430571403809,-0.9987794679824802,-0.8076246441003536,0.17253883651445645,0.6477818751498332,0.7582231783561304,-0.32187617332010343,-0.25449176110894833,-0.46780844373980135,0.961045209670963,-0.3100563183889802,-0.3522634032271117,0.7151050640579719,-0.39615986933086966,0.6095386239717661,-0.9912537999548636,-0.13867981544358512,0.5149472257536971,-0.26151426307495784,-0.4495961598366147,-0.636433393730411,0.4793811267336698,-0.9390225017233933,-0.021849267236584424,0.20618104555852446,0.5038315988952958,-0.2115201762644674,0.6606537105141586,0.5340156336660133,-0.34331083885341496,-0.8533688948848523,0.23759188638555567,-0.589589461860168,-0.47582273876301984,-0.34560691474366023,0.33943325540988173,-0.0009516706820646981,-0.04759314236236123,0.408561530123863,-0.8930679214399373,-0.5267820938406296,-0.14321058325871494,-0.9662104886861855,-0.7854621716952068,-0.3507406975348213,0.2654198203745033,-2.2787792160452134,0.8270987355073436,5.202126165084773
-0.8710283906572076,-0.6501045639343654,0.4819316963306699,0.05690249606300246,-0.6860322820391127,-0.8218836881817502,0.5451425284398617,-0.7212423335700922,-0.6750633653681899,0.12630086595043255,0.2716008483313208,0.631855768583595,0.36689923668858593,-0.7988890618314932,-0.9245345558200484,0.8601720750911017,0.07684690414481876,0.48094840229054503,-2.801149354304798,-0.12254763892950726,-0.14074591022059146,0.23269999492903648,0.6426017022303898,0.23471960335775155,-0.963897374839439,1.1520180928005335,0.22924852424283704,2.201652137260192,-0.9297437324416662,-1.2720421084633515,-0.06149175222957082,0.7891284649614771,0.8601158499370944,0.21303313263747725,0.6240573663394051,-0.6603546345096956,0.8351941888967993,-0.49644204687959004,1.5533664202897617,-0.30742942912959914,0.017442704986908364,-1.317219604983559,0.08421826385135311,0.6842127279838018,-0.34756339252594004,0.16642418717068352,-0.941741425284101,-0.6148905302196728,-1.6697456090334741,0.45233277185142495,0.4682826618712643,0.48534874462420574,-2.082216438561482,0.7428628475816745,-0.7051247791246826,0.04621657418743674,0.49875924072202116,0.5874883636310806,-0.9340695716409554,-0.15616295510147848,-0.5061625739506905,-0.6062734165677592,1.7012288608919384,-0.39139072453642876,0.3245624605159416,-0.5110943833025048,0.9170947734822781,-0.9498906763114239,-0.9606311524352795,-0.5444366311470386,-0.02698576681710274,-0.3214165612227726,0.8486980490507026,-1.0920617633427936,0.6173333544546011,12.470817613874527
-0.922763210589725,-0.47000693827728357,0.5964976853059987,-0.4694368235108226,-0.5679904894536392,0.6898762734529491,0.3264970393829023,-0.5168298809567706,-0.5237297439840312,0.15074925756158608,0.815078102219277,0.21097703032112958,0.680626213876818,-0.09025766564982396,0.5322541345416274,-0.19746571862802198,0.4679186672637201,0.5602159503931006,1.5918953281634365,0.8948710039456966,-0.8638252875237384,0.42023487823118555,-0.8739529949409092,-0.08558158375893381,-0.5417269607041773,-0.9833651009529051,0.7071720606969121,-1.5865009770766014,-0.027040569670382597,-0.34409808227084193,0.36693426359614034,0.026832945926859697,0.8129848916392155,-0.3493878722210835,-0.39096279190136607,-0.7714544345996825,0.3192941711933803,-0.4613073185828034,-1.1052936981592538,-0.32721814563160856,-0.7394902302424522,-0.18148632392989444,0.5669340487997636,-0.2273028508752497,0.44346636015051133,-0.7841958319047393,0.3721813911469427,0.8709781068243996,1.266143379384965,0.4599206611619209,-0.4958031024658869,-0.24695697069654554,1.2440511586435263,0.048335063484031604,-0.06779194563875013,-0.48163156813141117,0.5135881601442394,0.37207062568182137,0.5991439892936988,-0.2014118880258804,-0.6181911708251375,0.4955687515781848,0.6897966994744971,-0.6804114331562279,0.6367109138424809,-0.13443963047337215,-0.7931019242192399,0.22338232183970796,-0.26921913323027136,0.2974779623587549,-0.636572696678144,0.3814818007343421,-0.11090768500019199,0.74568754261424,-0.8546105583198244,-0.6346655719690375
-0.6644328023773334,0.026435630922888365,0.6026609659870947,0.15295209664389398,0.2831155723334644,0.4183311925086033,-0.6186101906346957,0.8279444603468742,0.3695282815046246,-0.8282454111750426,0.3013775733191155,0.8052378880895847,-0.4267879714422973,0.6301010212891474,0.07848145157890518,-0.8312855489930804,0.4187745886092338,-0.9677398275829947,-0.9211320224951098,-0.9892375456987212,0.8760969422900897,-0.8464167782046423,0.6523040044462035,-0.06403002187279905,-0.9712238640225479,0.25946653222983124,-0.2812138161483928,0.4453553612952348,-0.055706652644494925,-1.4712034801640315,0.7058902519438095,0.33308201548450556,-0.3883123904035901,0.14523304302946616,-0.33483765207262484,0.9491029133125586,-0.055505488755976495,0.10200426786281791,0.5524886405210669,-0.5093515721920867,0.5124474552880582,0.6912470198364412,-0.864460029728805,0.13894869283768274,-0.6488737086072167,0.07296022301659733,0.8175422535310521,0.6093498936887467,-0.7346176999789139,0.6066912913051803,-0.36263354401986914,-0.2593522975726055,-0.7743552255080948,0.21273252231279072,-0.11829011244640864,-0.7045680376690182,-0.9626245820062336,-0.5535715031770652,-0.2817786876602134,0.4334913843535144,0.6863971909533053,-0.6287474722883462,-2.0611620386218314,0.7075017228085958,-0.3743826924960849,-0.7840396737733706,-0.45780734754904717,-0.9878967189518861,-0.4743998738949853,0.5799238166836518,-0.036725369047818424,0.7439557410563318,-0.9351107542368415,-1.5734923688720288,-0.08691844615345443,14.056374775517078
0.4382209407050648,0.44528363329394494,-0.45739990427305766,-0.3633730486768587,-0.5628824707484827,-0.5708355591763932,0.8622695824094964,-0.5181229899422686,0.39589448831302687,0.8155158127919988,0.5178153273909349,0.4460836361314686,-0.44126255798817215,0.7413778103739532,-0.09863360299328061,0.1827984618104992,0.013824453187654573,0.6523440385879218,2.6769527142994205,-0.40842099656058495,-0.16132468160425706,0.5832131129007974,-0.7957430927200027,-0.21733077454882532,-0.3090153395501938,0.7576272519879427,0.2204477804905569,-1.9470186438021737,0.8984768247867536,-1.963721600339721,0.39918401850218266,0.11422786929925732,-0.7954852936188235,0.32093710315656465,-0.26775528307176577,-0.2320016182055411,-0.25272168113847204,0.6390991749488735,-1.5642200478908237,-0.983400331205657,-0.9940160026684313,-0.685064641105772,0.9258696964339765,-0.6269414447190556,-0.07809273360423163,-0.1938659350016323,-0.7611770346127444,0.3246929921960999,1.6553993066436876,-0.4741833435377383,-0.034824194754369264,-0.8230373266090614,1.8599056822940905,-0.8509072606636825,0.9036179671498579,0.20960628800138337,0.6611148704431364,-0.581153869586313,0.8787648842101597,0.18108980882975967,-0.7320086891639888,0.12712921854330106,-0.12541220280633256,-0.9572904636652608,0.9342856581269048,-0.5039185303686042,-0.05897066399753026,-0.7630214451232851,0.4285752923216384,0.6970489565160487,0.4620757586309905,0.17781947683759047,0.35640841749416863,-0.3053214857721897,0.13495894510367942,18.18052676170356
-0.17533710027955518,-0.9433365424454556,-0.5475955578090153,0.6161811734347602,-0.836862151872459,0.8300275661164511,-0.4237568514662464,0.8693218231539734,-0.6002488768181791,0.48410105590065533,-0.04213764025321853,0.640942271105053,-0.016495709137588355,0.14384471341806848,-0.8284716475218006,0.7574376076637335,0.23319082358600296,-0.03857809811291091,-3.0815027832590567,0.30313560091932046,0.619608003038912,-0.06798681180840771,-0.6838476359628517,0.3550300198133181,0.056383383083093985,1.5676154871424652,-0.7808720251035637,2.5860789681540903,-0.9179503327365148,0.29072304023982043,-0.9583295947445207,0.23061425679126812,-0.9010540297900977,0.4004331294721104,-0.8253715397250327,0.7908740050986474,0.7239390083554289,0.6488463294864155,2.127110014348066,0.3276718469889828,0.3827123929284144,0.6994418094999465,-0.026027591072996348,0.7686261164555541,0.07464885656160569,0.08172845655634786,0.0043746454146280644,-0.22564572204083788,-2.1420530979639527,0.47992903589228963,0.900064123698582,0.8681704200915126,-2.4354401665650802,-0.39925885869778033,0.6090002269915729,0.4231980413316301,0.03910226125488081,-0.37964110625257397,-1.1101463135758418,-0.4404563245795403,-0.918644019181363,-0.801380066975411,-1.162278471199644,-0.7291785402489921,-0.004164121909570495,-0.9477082652179891,0.554499807145705,-0.615153781423136,0.38032652165270386,0.22369522525780394,0.027406210346062387,-0.9635364645976494,0.6819579780308846,1.4055746483967801,-1.0574530207967483,-2.4999769487291763
-0.588553228619419,-0.5648436350119048,0.7402550213763308,-0.3128140034114508,-0.1789862264410116,-0.13672720844114838,0.3791124149057328,0.16813419651175265,-0.30947188725718733,0.6566829738675395,0.324822463857221,0.5974005388640045,-0.6078772387921916,0.34270003006565775,-0.10988702613460388,-0.6680733923242705,0.9365600901272408,-0.0182922041998701,4.903789886412026,0.46485533641962906,0.7770424489370247,0.1633250172609273,1.9844960580770274,-0.3244714703565371,0.8038167165274326,-1.5517151905563216,-0.930124222700528,-3.857124974949613,0.7076528862523344,-0.35077498293849313,0.3765526278287601,-0.6589143875069083,0.7369925430894084,0.5932550725984251,-0.1316474330647901,-0.8637347312969788,0.21413271444059312,-0.21211130096180564,-3.1831509274335223,-0.7917090490877068,0.5843322308587693,-0.9327888924295482,0.9585869611153985,-1.2038998185338985,-0.8441777948293168,-0.17043969811995452,0.424324994162979,-0.9792085357513967,3.1655256064143207,0.37315929433333883,-0.09689294258740855,-0.43931928605784987,3.884120047856553,0.10635434384008247,0.7428405277034253,-0.4446370691901209,-0.8379832643119265,-0.6755272860206172,1.6824642866637618,0.1974463333309473,-0.8783560499469649,0.5559841456190275,-0.7060017817823561,-0.02250289819101381,0.8719873917979339,-0.5455577276361925,0.3237824317824394,0.37106459299506156,0.7184598489172083,-0.6535637750748107,0.20284017287663958,-0.538845705077369,-0.031256280727467445,0.5265304129912001,0.42250501131760465,-1.9108324913505648
-0.9548932070244056,0.28134702040794046,0.9284971266904389,0.513948303633379,0.5481696359509991,0.47990018280969626,-0.3518824249958874,-0.1806500768874173,-0.8278886130228145,0.44886268051296874,-0.1706946579737567,0.036377467725467794,0.3975806312938819,0.10933219981218412,0.9372882829208908,-0.012473364583815316,0.7406820674280434,-0.480909898270933,2.4345075433159846,-0.6022984887492173,0.9008593621417855,-0.11576052050701335,0.6728904778983912,-0.2162522343516467,-0.8574254637638621,0.6295823565623715,-0.7613225249921443,-1.894136926877908,-0.4137748800281722,-1.0077518642157488,-0.685154242516063,-0.21490161999611024,0.07310582272271748,0.5060583476499718,-0.13210010017167728,0.40644116555106224,-0.42711616046425793,0.32520838257709883,-1.3238692176792368,0.9328553455788964,-0.7980579555831415,0.25101307034397674,0.5371419819028145,-0.3623621057032945,-0.3986506429232417,0.0434245794678747,-0.9744359676778394,-0.9230247435558265,1.6213209836852125,-0.8979909115596827,0.45332386114265133,-0.12465060102003456,1.8418577118498276,-0.36340223052978016,0.20527096248276422,0.19718580478996106,0.2954124867563044,-0.5823792781494401,0.7660667430682748,0.6449901340241471,-0.4014797532005223,-0.7345310854253242,-1.2177606182634237,0.23544802834778267,0.1739154875026725,0.8076386938018294,-0.8517896741019488,0.09491317600904448,-0.24630438947262445,-0.3912417611073338,-0.9509562819236796,-0.07798576089585985,-0.0425007854370969,-0.4726336391001988,1.6765690395311537,-1.2893168179143544
